barrio,longitude,latitude,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,source
San_Martín,"-74.06761367759846","4.616622682288819","0.0072418","0.0163301571428571","0.1267789","0.0670302285714285","0.3054679","0.1399744285714285","0.1351085142857143","3.957142857142857","0.2142857142857142","0.0714285714285714","0.0","0.2285714285714285",2016central
Santa Catalina Sector I,"-74.13942095049765","4.649526259374934","0.0211489142857142","0.0082900857142857","0.0764380857142857","0.0082489142857142","0.2253978571428571","0.3514742","0.0444444571428571","0.5142857142857142","0.0","0.0","0.0","0.0",2016central
Santa Catalina Sector II,"-74.14233930275942","4.651941976779732","0.0041224210526315","0.0","0.0804777894736842","0.019324947368421","0.3851637368421052","0.2510801052631579","0.0099616842105263","0.631578947368421","0.0","0.0","0.0","0.0",2016central
Santa Clara,"-74.09663387923408","4.634103609980133","0.0323149423076923","0.0168855384615384","0.1224103461538461","0.0582770576923076","0.2809536538461538","0.1479987499999999","0.201301423076923","1.3461538461538465","0.0192307692307692","0.0192307692307692","0.0","0.0192307692307692",2016central
Santa Fe,"-74.07722726243246","4.61543842577309","0.0095348834355828","0.0130165613496932","0.1345537239263803","0.0578561273006134","0.3590424831288343","0.2040490613496932","0.0467786104294478","1.437116564417178","0.2070552147239263","0.0858895705521472","0.0","0.1226993865030674",2016central
Santa Mónica_,"-74.168940240393","4.6370133492194","0.0082623333333333","0.0054666666666666","0.0451113333333333","0.0689036666666666","0.326524","0.1577046666666667","0.0068396666666666","3.333333333333333","0.0","0.0","0.0","0.3333333333333333",2016central
Santa Paz - Santa Elvira,"-74.150599154675","4.6544530965905","0.0","0.008015","0.13036925","0.00204125","0.009169","0.232204","0.03371325","0.0","0.0","1.5","0.0","0.0",2016central
Santa Rosa del Carvajal,"-74.13204890960334","4.611790927409651","0.0129007209302325","0.0046752558139534","0.0863477441860465","0.057037488372093","0.2592130697674418","0.2099548604651163","0.1603086046511627","1.0930232558139534","0.0930232558139534","0.1162790697674418","0.0","0.2093023255813953",2016central
Santa Teresita,"-74.07095295598728","4.631921173261481","0.0153861295546558","0.0104630323886639","0.0975004615384615","0.0399370971659919","0.2685446032388664","0.1659206842105263","0.2059118623481781","0.9635627530364372","0.0445344129554655","0.0404858299595141","0.0","0.1538461538461538",2016central
Santa_Sofía,"-74.06750666056847","4.670244846903469","0.00354835","0.0022512357142857","0.0790969285714285","0.0484035928571428","0.3257273428571428","0.2522401","0.0220054785714285","0.8285714285714286","0.0214285714285714","0.1214285714285714","0.0","0.6714285714285714",2016central
Santo Domingo,"-74.0516717408706","4.64778792532236","0.0837057333333333","0.0349817333333333","0.0999629333333333","0.0158858666666666","0.0467904666666666","0.1454502666666666","0.3462067333333333","0.1333333333333333","0.0","0.0","0.0","0.0666666666666666",2016central
Sauzalito,"-74.11225263797444","4.657614857945831","0.0242761774193548","0.010095064516129","0.1429488548387096","0.0240636451612903","0.1421379838709677","0.2298909677419355","0.1908572258064516","0.532258064516129","0.032258064516129","0.0483870967741935","0.0","0.1129032258064516",2016central
Senderos de Castilla,"-74.14724204292907","4.639441998144763","0.0168543125","0.005843625","0.06492575","0.071223","0.4347956874999999","0.1924526875","0.073535625","1.375","0.0","0.0","0.0","0.0",2016central
Siete de Agosto,"-74.07134641645919","4.6570608027239055","0.0016164716981132","0.0006083742138364","0.0944594591194968","0.0481283993710691","0.3737361006289308","0.1613214182389937","0.0523181886792452","2.0345911949685536","0.0471698113207547","0.0754716981132075","0.0","0.2547169811320754",2016central
Techo,"-74.14706697589828","4.626526667123487","0.028368325","0.0070070499999999","0.172186925","0.0348467499999999","0.325150975","0.1294094499999999","0.046804275","0.675","0.0","0.0","0.0","1.35",2016central
Terminal de Transportes,"-74.11303213522595","4.651356853600898","0.014463484375","0.036662984375","0.096331515625","0.01183940625","0.0793365625","0.313656265625","0.223631609375","0.609375","0.0","0.140625","0.0","0.171875",2016central
Teusaquillo,"-74.07272806686596","4.622656636666394","0.0221956909090909","0.0152406181818181","0.1155774909090909","0.0562422409090909","0.2603774795454545","0.2248703659090909","0.1140431","1.3772727272727272","0.0568181818181818","0.0568181818181818","0.0","0.1568181818181818",2016central
Tibana,"-74.10499756932641","4.611358648200857","0.0380463571428571","0.0077795892857142","0.127829125","0.016997875","0.0550151071428571","0.2718824821428571","0.2589073214285714","0.6428571428571429","0.1071428571428571","0.1607142857142857","0.0","0.0892857142857142",2016central
Tibana II Sector - Parques de Primavera,"-74.10888768442649","4.61335539090738","0.0370849","0.00815995","0.07246785","0.03341665","0.28032365","0.1471376","0.1687807","0.95","0.0","0.0","0.0","0.05",2016central
Timiza,"-74.15293569318283","4.613487653689014","0.0197606153846153","0.0223354923076923","0.1782267538461538","0.0781268","0.1173018769230769","0.2180895384615384","0.1648891076923077","1.6307692307692307","1.4","0.0769230769230769","0.0","0.2615384615384615",2016central
Timiza - Agrupación De Vivienda Tonoli,"-74.1514036431371","4.6143939181879","0.002711909090909","0.0037992727272727","0.1725390909090909","0.0089817272727272","0.114964","0.2191674545454545","0.106015909090909","0.1818181818181818","0.8181818181818182","0.0","0.0","1.0",2016central
Tintala,"-74.15632890282741","4.643899259885023","0.027639744680851","0.0027594184397163","0.1309851276595744","0.035424609929078","0.1011436524822695","0.3819487730496453","0.0709840851063829","1.553191489361702","0.0851063829787234","0.2695035460992908","0.0","0.0780141843971631",2016central
Tintalito II,"-74.170128895011","4.6278627626055","0.0","0.0","0.1576393333333333","0.1046106666666666","0.081497","0.4622543333333333","0.0313216666666666","5.0","0.0","0.6666666666666666","0.0","2.0",2016central
Tocarema,"-74.1599501826405","4.6444137353582","0.0751090833333333","0.0","0.02717775","0.0","0.045414","0.3933855833333333","0.0815785833333333","0.3333333333333333","0.0","0.0","0.0","0.1666666666666666",2016central
Torremolinos,"-74.12305603770562","4.61089489976852","0.0034124393939393","0.0034212424242424","0.1146737727272727","0.0662574090909091","0.2275329393939394","0.3148339696969697","0.1125948484848484","0.3181818181818182","0.0606060606060606","0.0","0.0","0.0606060606060606",2016central
Torres de Centenario,"-74.15033307078909","4.66790183479765","0.002607875","0.0007162291666666","0.1741139583333333","0.0047479583333333","0.0384904791666666","0.4040253333333333","0.0569369166666666","0.3541666666666667","0.0208333333333333","1.2083333333333333","0.0","0.1875",2016central
Torres de Modelia,"-74.12823204530386","4.6646105609570006","0.0486134","0.0045027333333333","0.0870282666666666","0.0766524","0.1803541333333333","0.2886432","0.1188568","1.6666666666666667","0.0","0.0","0.0","0.2666666666666666",2016central
Urb. Bosques del Sur,"-74.108948627924","4.612176155816184","0.1251350833333333","0.0225515","0.0477875","0.0143096666666666","0.1599720833333333","0.2386798333333333","0.2010159166666666","0.0833333333333333","0.0","0.0","0.0","0.0",2016central
Urb. Catalina,"-74.1496143774973","4.6345421497138295","0.0333649","0.0095428","0.0708829","0.0613814","0.3806318","0.1679456","0.0277984999999999","0.5","0.0","0.0","0.0","0.0",2016central
Urb. Clarelandia del Sur,"-74.179827656008","4.6099848688262","0.0","0.0","0.347755","0.010869","0.059303","0.39017","0.044027","2.0","0.0","0.0","0.0","0.0",2016central
Urb. Corkidi,"-74.11058048802431","4.61104732528257","0.0029485178571428","0.0071295714285714","0.085518875","0.0339218928571428","0.2247839464285714","0.1948894285714285","0.239516375","0.4464285714285714","0.0892857142857142","0.0178571428571428","0.0","0.1071428571428571",2016central
Urb. Industrial San Pedro,"-74.14683840312962","4.666184604118879","0.0084742027027027","0.001302777027027","0.1602224121621621","0.0136787297297297","0.0615399797297297","0.3927506081081081","0.0195362229729729","0.4256756756756756","0.0202702702702702","0.581081081081081","0.0","0.2702702702702703",2016central
Urb. Industrial Sredni,"-74.10972392955281","4.646046302620196","0.0008774285714285","0.0","0.1022319047619047","0.0700825238095238","0.0600252857142857","0.4232682380952381","0.1004608095238095","1.1428571428571428","0.0476190476190476","0.4285714285714285","0.0","0.0952380952380952",2016central
Urb. Kennedy Supermanzana 2,"-74.14271581923546","4.6199365514705","0.0265990253164557","0.002566","0.1056852531645569","0.0401627974683544","0.1321961012658228","0.1611566835443038","0.0933472531645569","0.3417721518987341","0.0","0.0379746835443038","0.0","0.9746835443037974",2016central
Urb. Laureles Kennedy,"-74.14340290593924","4.623925941368123","0.0164095384615384","0.0","0.171299","0.0234006153846153","0.2070882307692307","0.194017","0.1061992307692307","0.0","0.0","0.0","0.0","2.3846153846153846",2016central
Urb. Montevideo 1a. Etapa,"-74.12276033345525","4.640942076058983","0.0005639791666666","0.0011625833333333","0.1672378333333333","0.0297065","0.0710323958333333","0.3863711041666666","0.0339958125","0.2291666666666666","0.0","0.2916666666666667","0.0","0.1875",2016central
Urb. Montevideo Mz 13B,"-74.12360240468328","4.642936781989018","0.0062373478260869","0.0050501884057971","0.1515123623188405","0.0049703913043478","0.0662922028985507","0.3778783623188406","0.0567775652173913","0.3478260869565217","0.0579710144927536","0.3333333333333333","0.0","0.1594202898550724",2016central
Urb. Parque Empresarial Santa Helena,"-74.15058664200077","4.667953917079938","0.0026542884615384","0.0051654423076923","0.1595014615384615","0.016527173076923","0.0374155769230769","0.4095612307692308","0.0420734038461538","0.173076923076923","0.0192307692307692","0.9807692307692308","0.0","0.1538461538461538",2016central
Urb. Prado Grande,"-74.13790754680878","4.661731549401744","0.0197802777777777","0.00182375","0.1474990277777778","0.0186996666666666","0.0424185555555555","0.3832429166666666","0.0467206944444444","0.8333333333333334","0.0","1.6111111111111112","0.0","0.1111111111111111",2016central
Urb. Riberas de Occidente I Etapa,"-74.16876495957533","4.642146960038833","0.0111697777777777","0.0","0.065278","0.0252314444444444","0.3027727777777778","0.2582313333333333","0.0700226666666666","0.8888888888888888","0.1111111111111111","0.2222222222222222","0.0","0.1111111111111111",2016central
Urbanizacion  El Porvenir Predio Tintalito Mazuera Uno,"-74.139797281484","4.65614458893545","0.0047795","0.0043405","0.014564","0.152677","0.037396","0.363494","0.0889805","0.0","2.0","0.0","0.0","1.0",2016central
Urbanización Villas de Castilla,"-74.1472449755704","4.640017021756139","0.0515198666666666","0.0171904666666666","0.1139092666666666","0.046463","0.1037172666666666","0.2969763333333333","0.1913729333333333","0.2666666666666666","0.0","0.0","0.0","0.6666666666666666",2016central
Usatama,"-74.0831606371733","4.621643274225156","0.0208988823529411","0.0549877058823529","0.1542443088235294","0.0445547205882352","0.1795518529411764","0.1898338235294117","0.0945571911764705","0.6176470588235294","0.0735294117647058","0.0735294117647058","0.0","1.088235294117647",2016central
Valladolid,"-74.14624309729847","4.645623734865648","0.0197808792270531","0.0131420434782608","0.091728420289855","0.0741746376811594","0.4169525458937198","0.1778482270531401","0.0214496280193236","1.502415458937198","0.0144927536231884","0.0531400966183574","0.0","0.0628019323671497",2016central
Valladolid - A.S.D.,"-74.14433419633667","4.643725946328034","0.0737043703703703","0.0531384814814814","0.0814563333333333","0.0951972222222222","0.2046278518518518","0.2678825555555555","0.0910983703703703","0.7777777777777778","0.0","0.0","0.0","0.1851851851851851",2016central
Valparaíso II Etapa,"-74.143770179897","4.66511502377598","0.00844685","0.0","0.1010791","0.0185503","0.0480951499999999","0.30127965","0.1141259","0.5","0.0","0.35","0.0","0.1",2016central
Veraguas Central,"-74.103616506955","4.610048842541","0.0005633333333333","0.0","0.1306159999999999","0.0826193333333333","0.254015","0.305246","0.0056583333333333","0.3333333333333333","0.0","0.0","0.0","0.0",2016central
Villa Adriana,"-74.1296053262561","4.611986777074622","0.0391462682926829","0.0345200731707317","0.0788975365853658","0.0460850731707317","0.2188055365853658","0.2149701951219512","0.1499921707317073","0.7073170731707317","0.024390243902439","0.0","0.0","0.048780487804878",2016central
Villa Alsacia,"-74.13354031688712","4.644443425613228","0.041364019047619","0.0219549809523809","0.1041961999999999","0.0389582761904761","0.1797964857142857","0.2382586","0.0891379047619047","0.7714285714285715","0.1047619047619047","0.0285714285714285","0.0","0.1142857142857142",2016central
Villa Alsacia Ciudadela,"-74.12949867937358","4.644049415571103","0.0350009487179487","0.0020319743589743","0.1608721282051282","0.0303845128205128","0.1442453589743589","0.2628460256410256","0.1661537435897435","0.9487179487179488","0.1282051282051282","0.1025641025641025","0.0","0.358974358974359",2016central
Villa Castilla - El Triángulo,"-74.14816703814441","4.639356706576753","0.0023526666666666","0.0","0.0576087333333333","0.0307282666666666","0.6125578666666667","0.0817019333333333","0.0697886666666666","0.4","0.0","0.0","0.0","0.0",2016central
Villa Claudia,"-74.12856288690526","4.617285544627992","0.1062150434782608","0.0089104347826086","0.0882251304347826","0.0298627391304347","0.243942","0.3038435652173913","0.0664411739130434","0.5652173913043478","0.0","0.0","0.0","0.1739130434782608",2016central
Villa Claudia II,"-74.1277582185045","4.616624407878505","0.0139536818181818","0.0017203636363636","0.1142576363636363","0.0604497272727272","0.3296767272727272","0.2645601363636363","0.0448847272727272","0.3181818181818182","0.0","0.0454545454545454","0.0","0.0454545454545454",2016central
Villa Claudia III,"-74.127722275142","4.6152565773104","0.030255","0.0982896666666666","0.06133","0.017549","0.2522939999999999","0.2916636666666667","0.0526486666666666","0.3333333333333333","0.0","0.0","0.0","0.0",2016central
Villa Emilia,"-74.12992549767414","4.617132697320286","0.0447958571428571","0.0","0.1420042857142857","0.0247335714285714","0.197157","0.3128911428571428","0.0642358571428571","2.2857142857142856","0.0","0.1428571428571428","0.0","0.4285714285714285",2016central
Villa Emilia - Amparo II Sector,"-74.16526727987141","4.62375462510398","0.0","0.0","0.0789412","0.0496832","0.3183812","0.210733","0.0250392999999999","1.1","0.2","0.1","0.0","0.2",2016central
Villa Galante,"-74.150061691423","4.6361594082888","0.1712186666666666","0.033699","0.068578","0.0470051666666666","0.0600823333333333","0.1514069999999999","0.3229388333333333","1.1666666666666667","0.0","0.0","0.0","0.1666666666666666",2016central
Villa Hermosa_,"-74.16837500408924","4.635640107167364","0.0015263063063063","0.0031784054054054","0.0768281621621621","0.0464085315315315","0.3862965855855855","0.184405072072072","0.0053906756756756","2.054054054054054","0.045045045045045","0.081081081081081","0.018018018018018","0.072072072072072",2016central
Villa Liliana el Vergel,"-74.1358278983126","4.65501751954216","0.0","0.0","0.0305432","0.0280706","0.5295584","0.0695365","0.0001131","1.1","0.0","0.0","0.0","0.0",2016central
Villa Mariana,"-74.1481071987355","4.63991345840965","0.0","0.0","0.03097325","0.034690625","0.621859125","0.1040586249999999","0.006372125","0.625","0.125","0.125","0.0","0.125",2016central
Villa Mejia - El Tintal,"-74.14486595658407","4.651405343385382","0.0803815714285714","0.0072285428571428","0.1423837047619047","0.0336870095238095","0.045037019047619","0.4110037238095238","0.0450063714285714","1.0380952380952382","0.1619047619047619","0.0761904761904762","0.0","0.1238095238095238",2016central
Villa Nelly III los Alisos,"-74.16463999215013","4.621951443632122","0.0058942577319587","0.0010104742268041","0.1097143814432989","0.0543340412371134","0.1929295051546391","0.2780946907216495","0.105105649484536","3.0927835051546397","0.1855670103092783","0.4020618556701031","0.0","0.2371134020618556",2016central
Villa de la Loma,"-74.16895862647023","4.627112373547119","0.0004161864406779","0.000810220338983","0.1069012711864406","0.0240097457627118","0.3055419491525424","0.232239220338983","0.0312314237288135","1.8135593220338984","0.135593220338983","0.2033898305084746","0.0","0.7457627118644068",2016central
Villa de la Torre,"-74.16873590629","4.625366831062832","0.0012072647058823","0.0","0.0944962352941176","0.0431646470588235","0.2611441764705882","0.1824680588235294","0.0733812647058823","1.1764705882352942","0.088235294117647","0.088235294117647","0.0","0.5588235294117647",2016central
Villa de la Torre II,"-74.166704541216","4.6271256090386","0.0","0.0","0.0954866666666666","0.1082876666666666","0.4801116666666667","0.145612","0.0110766666666666","5.0","0.0","0.0","0.0","0.0",2016central
Villa_Nelly,"-74.16802836823607","4.624358921419561","0.01153475","0.00046975","0.1329758214285714","0.0241946428571428","0.1631896428571428","0.2862309285714285","0.1004128571428571","2.25","0.0357142857142857","0.0","0.0","0.0714285714285714",2016central
Villemar,"-74.13980481386086","4.667914691117614","0.0711491428571428","0.0256312857142857","0.0353547142857142","0.0118365714285714","0.3859514285714285","0.2468288571428571","0.0504324285714285","1.0","0.0","0.0","0.0","0.4285714285714285",2016central
Visión Semindustrial,"-74.13348267616642","4.653011179043704","0.0156321724137931","0.056516","0.0929089655172413","0.0254092413793103","0.306255724137931","0.172384","0.0650591379310344","0.7241379310344828","0.0344827586206896","0.0","0.0","0.0344827586206896",2016central
Visión de Colombia,"-74.1348089113149","4.650665479012663","0.0302497413793103","0.0118213275862068","0.0611154827586206","0.0435950862068965","0.4071744482758621","0.1617441551724138","0.0831646206896551","0.6724137931034483","0.0172413793103448","0.0344827586206896","0.0","0.1551724137931034",2016central
Vista Hermosa - Maria Cristina,"-74.0550894191065","4.642466452460844","0.0239193846153846","0.0140618205128205","0.1189356666666666","0.0276095641025641","0.1103134615384615","0.2676906153846154","0.1972463846153846","0.1025641025641025","0.0256410256410256","0.0","0.0","0.0512820512820512",2016central
Vista_Hermosa,"-74.160495185308","4.633965028103","0.0","0.0","0.1116993333333333","0.038051","0.1775136666666666","0.2812083333333333","0.0004666666666666","1.0","0.0","0.0","0.0","1.0",2016central
Abraham Lincoln,"-74.12603647538438","4.558929050808151","0.16401","0.037365625","0.1179675","0.0360026249999999","0.203579125","0.239314875","0.056902875","0.375","0.0","0.0","0.0","0.125",2016south
Acegrasas,"-74.1449330312908","4.59395676193436","0.0023532","0.0","0.0697008","0.0781205999999999","0.0842366","0.248165","0.103984","0.8","0.4","0.6","0.0","0.0",2016south
Acuarela I,"-74.182206889556","4.5969640619375","0.020276","0.0","0.381515","0.0","0.018693","0.391054","0.0","0.0","0.0","0.0","0.0","0.0",2016south
Alcalá,"-74.1265050669133","4.6030200977817","0.0072196697247706","0.0047591773700305","0.0645608837920489","0.0954009694189602","0.4947591376146789","0.1549059143730887","0.0248667798165137","0.9877675840978594","0.0305810397553516","0.0275229357798165","0.0","0.0886850152905198",2016south
Alquería La Fragua,"-74.13873592612335","4.598581231697068","0.0143750322580645","0.0330011532258064","0.1003639838709677","0.0687597580645161","0.2707780241935484","0.2264995967741935","0.0745135322580645","0.9112903225806452","0.0241935483870967","0.032258064516129","0.0","0.2016129032258064",2016south
Alquería La Fragua Santa Yolanda,"-74.13647930083545","4.5981215220029386","0.0226731944444444","0.0235187222222222","0.1621828055555555","0.04166975","0.1595933055555555","0.3685983055555555","0.0290818055555555","1.4722222222222223","0.0","0.0277777777777777","0.0","0.0555555555555555",2016south
Alquería de la Fragua,"-74.13554608362922","4.604002963303636","0.010281172690763","0.0142266345381526","0.0876823694779116","0.0600065622489959","0.4464772489959839","0.1849685863453815","0.0098815622489959","1.3052208835341366","0.0401606425702811","0.0200803212851405","0.0","0.0682730923694779",2016south
Altamira Chiquita,"-74.083337589292","4.5433017960026","0.0592836666666666","0.0059353333333333","0.150061","0.0058693333333333","0.1258306666666666","0.4183423333333333","0.0584089999999999","2.0","0.0","0.0","0.0","0.3333333333333333",2016south
Altos de Jalisco,"-74.1388072885745","4.558607654460625","0.0086984375","0.0031614374999999","0.07124175","0.0087365","0.0694075","0.3197485","0.1001275","0.5625","0.0625","0.6875","0.0","0.125",2016south
Andalucía II,"-74.17860194465925","4.60093686169485","0.046805","0.0","0.3085015","0.0036465","0.10699225","0.2425465","0.1289565","0.5","0.0","0.0","0.0","0.5",2016south
Antonio Morales Galvis,"-74.11138500645322","4.558527156261994","0.0036962222222222","0.0010485","0.1620060555555555","0.0415568333333333","0.3250261666666666","0.2487301111111111","0.0173462222222222","1.3333333333333333","0.0555555555555555","0.0","0.0","0.0555555555555555",2016south
Antonio Morales II,"-74.1113086698525","4.55796310218765","0.0","0.0","0.0745035","0.1174738333333333","0.511861","0.1688729999999999","0.0","1.1666666666666667","0.0","0.0","0.0","0.3333333333333333",2016south
Arborizadora Alta,"-74.15293574759731","4.569514863038531","0.0285810769230769","0.0280193076923076","0.0986658461538461","0.0074423076923076","0.1201265384615384","0.3996789230769231","0.0893567692307692","0.7692307692307693","0.1538461538461538","0.0769230769230769","0.0","0.0",2016south
Arborizadora Baja,"-74.15013560528115","4.572766718592183","0.0087526040816326","0.0135422367346938","0.122897375510204","0.0325072285714285","0.2415759183673469","0.2663276408163265","0.1240953142857142","1.473469387755102","0.036734693877551","0.0285714285714285","0.0","0.1061224489795918",2016south
Argelia,"-74.14200768714359","4.607393528476695","0.0050733529411764","0.0003140588235294","0.1130657058823529","0.0603516470588235","0.2342418823529411","0.2619664705882353","0.0211794117647058","1.3529411764705883","0.6470588235294118","0.3529411764705882","0.0","0.0",2016south
Atanasio Girardot,"-74.0718783738015","4.58576617229165","0.016752625","0.000266625","0.0412896249999999","0.0437415","0.2569555","0.22595825","0.011721625","1.5","0.0","0.625","0.0","0.25",2016south
Atenas,"-74.09216586208804","4.5563536770465545","0.0134063465346534","0.0056265445544554","0.0984740099009901","0.0569297821782178","0.3121370198019802","0.2540050891089109","0.083261702970297","1.396039603960396","0.0297029702970297","0.0297029702970297","0.0","0.0693069306930693",2016south
Atenas I,"-74.09671542995649","4.55743620090595","0.0015826666666666","0.0008953333333333","0.1132708333333333","0.0203618333333333","0.1737115","0.2753033333333333","0.1162885","0.1666666666666666","0.0","0.0","0.0","0.0",2016south
Autopista Sur,"-74.12576713485802","4.5982956607265","0.0106509639639639","0.0042864414414414","0.0923896666666666","0.0374024684684684","0.3021968738738738","0.1737437837837837","0.0970869909909909","1.351351351351351","0.1351351351351351","0.081081081081081","0.0","0.7297297297297297",2016south
Avenida Caracas,"-74.12227586587649","4.558075060579649","0.0018215","0.0027128333333333","0.1306485","0.0481353333333333","0.1486444999999999","0.3955151666666667","0.0020528333333333","1.0","0.0","0.0","0.0","0.1666666666666666",2016south
Avenida Décima,"-74.09973519210187","4.570449155953155","0.011073794117647","0.0125696764705882","0.1267523431372549","0.0377414117647058","0.162983862745098","0.3445566764705882","0.0569122450980392","1.6372549019607845","0.0392156862745098","0.088235294117647","0.0","0.0980392156862745",2016south
Barcelona Sur Oriental,"-74.10304011859768","4.565711541072879","0.0020508235294117","0.0174903235294117","0.0750889705882352","0.0301666176470588","0.4458773235294118","0.198476794117647","0.0878337352941176","0.6176470588235294","0.0","0.0","0.0","0.0588235294117647",2016south
Bellavista Sector Lucero,"-74.0882768336337","4.551070494180544","0.0216695925925925","0.0075961851851851","0.0991652962962962","0.0093172222222222","0.1436086666666666","0.2944446666666667","0.185296074074074","0.6296296296296297","0.037037037037037","0.0","0.0","1.1851851851851851",2016south
Bellavista Sur Oriental,"-74.08707780063385","4.55090858723705","0.0378302","0.0024844999999999","0.0770011499999999","0.01075925","0.20908365","0.3193291","0.0918945499999999","0.75","0.0","0.0","0.0","0.8",2016south
Bello Horizonte,"-74.09595678447117","4.562858323337316","0.0377901111111111","0.0110566111111111","0.0988894444444444","0.0794523888888888","0.2556150555555556","0.2954776666666666","0.01585","1.2222222222222223","0.0","0.1111111111111111","0.0","0.1111111111111111",2016south
Belén,"-74.07171540137233","4.591192023647229","0.0089992352941176","0.0206763823529411","0.0764675514705882","0.0512465955882352","0.19204075","0.2707265294117646","0.1071824044117647","1.1176470588235294","0.0","0.0588235294117647","0.0","0.1397058823529411",2016south
Bochica Puente Aranda,"-74.10795057244377","4.605252308893738","0.0096680128205128","0.0073668429487179","0.0988410416666666","0.0675867179487179","0.3388864262820513","0.2321877371794872","0.0758870192307692","0.8653846153846154","0.0608974358974358","0.0352564102564102","0.0","0.0705128205128205",2016south
Bosque de San José,"-74.085078959531","4.532903078569967","0.0270397777777777","0.0045145555555555","0.0755338888888888","0.0006746666666666","0.0475567777777777","0.2993677777777778","0.2312811111111111","0.1111111111111111","0.0","0.1111111111111111","0.0","0.0",2016south
Bosque de los Comuneros,"-74.105860575948","4.6088147015156","0.0","0.0041673333333333","0.0591006666666666","0.042197","0.150332","0.3618983333333332","0.108927","0.3333333333333333","0.0","0.0","0.0","0.0",2016south
Bosques de la Hacienda,"-74.110954242532","4.5597116431255","0.0624213333333333","0.0021003333333333","0.12306","0.0035243333333333","0.1021806666666666","0.3584683333333333","0.1035466666666666","1.0","0.0","0.0","0.0","0.0",2016south
Campiña del Restrepo,"-74.1015934042077","4.591262915143815","0.0584760769230769","0.0302923846153846","0.0766483846153846","0.027213","0.1585896923076923","0.2333627692307692","0.1321190769230769","0.3076923076923077","0.0","0.0","0.0","0.0",2016south
Canadá San Luís,"-74.09790618922067","4.543455429015534","0.0","0.0","0.0634012222222222","0.0278536666666666","0.6741813333333333","0.1164633333333333","0.0006942222222222","0.1111111111111111","0.0","0.0","0.0","0.0",2016south
Canadá la Guira II Sector,"-74.098506951017","4.5451458917239504","0.0","0.0","0.0512948333333333","0.0491401666666666","0.5843511666666666","0.1511403333333333","0.0031763333333333","0.8333333333333334","0.0","0.0","0.0","0.0",2016south
Candelaria la Nueva,"-74.14953130357435","4.569340235003989","0.0104560662650602","0.0070042951807228","0.0950316506024096","0.0536144216867469","0.3208375180722891","0.1963179337349397","0.1078260180722891","1.8614457831325304","0.072289156626506","0.1024096385542168","0.0","0.1506024096385542",2016south
Candelaria la Nueva II Sector 2 Etapa,"-74.15481210343312","4.578092080250178","0.0481282222222222","0.0066414444444444","0.0833654444444444","0.0485068518518518","0.1939858888888888","0.2460928148148148","0.2022974814814814","1.0","0.037037037037037","0.037037037037037","0.0","0.1851851851851851",2016south
Caracas,"-74.09502774457077","4.5851408728511","0.0071818888888888","0.0053234444444444","0.1735915925925926","0.0294837037037037","0.1252522222222222","0.2693907777777778","0.2177392962962963","1.148148148148148","0.037037037037037","0.1481481481481481","0.0","0.3703703703703703",2016south
Carimagua I Sector,"-74.1459900583527","4.608594151225585","0.0046438461538461","0.0017694615384615","0.3293196153846154","0.0198475384615384","0.1250556153846153","0.2527778461538462","0.0382416153846153","3.230769230769231","1.9230769230769231","0.0769230769230769","0.0","0.3076923076923077",2016south
Casa Rey,"-74.121861866771","4.51887809874925","0.0226372499999999","0.063338625","0.04140925","0.0097924999999999","0.01034775","0.24286","0.1427185","0.25","0.125","0.25","0.0","0.25",2016south
Cementerio Jardines Apogeo,"-74.17841168651434","4.600222418216366","0.0290446666666666","0.0035033333333333","0.230524","0.0337976666666666","0.1480023333333333","0.2247529999999999","0.1295953333333333","2.0","0.0","0.0","0.0","0.0",2016south
Centro Administrativo,"-74.07871525390264","4.596613894133221","0.0098631722488038","0.0210245789473684","0.1113368468899521","0.0436713732057416","0.3154232344497608","0.2396775215311004","0.0718638660287081","2.641148325358852","0.0095693779904306","0.0478468899521531","0.0","0.1626794258373205",2016south
Chapinerito,"-74.10482119616151","4.50336832158705","0.00194325","0.003527875","0.091907125","0.02389475","0.142133375","0.2018735","0.1245338749999999","0.5","0.125","0.0","0.0","0.0",2016south
Ciudad Berna,"-74.09200710067863","4.584815124444816","0.0257914642857142","0.0098210178571428","0.1136577714285714","0.0512984214285714","0.2119277571428571","0.2451195785714285","0.1674761785714285","1.0357142857142858","0.025","0.1","0.0","0.1107142857142857",2016south
Ciudad Jardín del Sur,"-74.0978076446299","4.581380898477161","0.029633","0.0057745949367088","0.1250357531645569","0.0400725548523206","0.2063555421940928","0.2662406497890295","0.1291041666666666","1.4683544303797469","0.0168776371308016","0.0611814345991561","0.0","0.339662447257384",2016south
Ciudad Montes III Sector,"-74.12015974666532","4.603661911032865","0.0086970041841004","0.00109","0.1359421841004184","0.0272251631799163","0.1894696861924686","0.3052155355648535","0.119733610878661","1.0292887029288702","0.0669456066945606","0.1548117154811715","0.0","0.2803347280334728",2016south
Ciudadela Maria Micaela,"-74.09806834251478","4.569967913244739","0.0979695384615384","0.1289126153846153","0.0685974615384615","0.0763933846153846","0.2273498461538461","0.2281117692307692","0.0483278461538461","0.7692307692307693","0.0","0.0","0.0","0.0",2016south
