objectid,cod_loc,localidad,estado,barriocomu,cod_polbar,shape_area,shape_len,codigo_upz,area_m2,population_x,pop_density_x,estrato_0,estrato_1,estrato_2,estrato_3,estrato_4,estrato_5,estrato_6,street_total_length,street_len_CL,street_ratio_CL,street_len_KR,street_ratio_KR,street_len_None,street_ratio_None,street_len_AK,street_ratio_AK,street_len_TV,street_ratio_TV,street_len_DG,street_ratio_DG,street_len_AC,street_ratio_AC,barrio,longitude,latitude,upz_code,fence_ratio,wall_ratio,road_ratio,sidewalk_ratio,building_ratio,sky_ratio,vegetation_ratio,person_count,bicyclist_count,motorcyclist_count,other_rider_count,street_light_count,population_y,pop_density_y,murder_rate,source,Matched_Barrio,Cantidad,murder_rate_per_1000
2576,10,Engativá,SIN LEGALIZAR,s.c. la riviera,100198,1.15E-05,0.018990967,74,140714.5918,1814,12891.34251,0.738025317,0,0.261974683,0,0,0,0,177.0123207,0,0,8.316813904,0.046984379,0,0,0,0,0,0,0,0,0,0,S.C. La Riviera,-74.13404471,4.714639538,74,0.003547875,0,0.14009875,0.049784625,0.3165565,0.30622475,0.028391625,0.75,0,0,0,0,1814,12891.34251,0,2016north,,0,0
644,1,Usaquén,SIN LEGALIZAR,plenitud la calleja,10160,7.27E-06,0.012478682,15,89145.93895,1149,12888.97748,0,0,0,0,0,0,1,1349.096793,423.6374947,0.314015641,0,0,0,0,581.2546058,0.430847222,0,0,0,0,177.298465,0.131420122,Plenitud La Calleja,-74.04281858,4.706264552,15,0.010719639,0.005262444,0.296202972,0.045553278,0.106577,0.105140833,0.281078389,0.527777778,0.083333333,0.027777778,0,0.166666667,1149,12888.97748,0,2016north,,0,0
2433,1,Usaquén,SIN LEGALIZAR,bosque de soratama,10029,3.43E-06,0.009686698,11,42131.70453,541,12840.68627,0.00067817,0,0.002847872,0.996473958,0,0,0,173.0481508,0,0,0,0,0,0,173.0481508,1,0,0,0,0,0,0,Bosque de Soratama,-74.02233071,4.743789132,11,0.011874,0,0.107521,0.001456,0.017621,0.157716,0.328125,0,0,0,0,0,541,12840.68627,0,2016north,,0,0
2457,1,Usaquén,LEGALIZADO,san patricio,10200,7.14E-05,0.035645104,16,876202.6008,11240,12828.08336,0.085621553,0,0,0,0,0,0.914378447,18436.78691,7983.009117,0.432993512,5034.539169,0.273070313,0,0,4293.618486,0.23288323,0,0,0,0,1125.620134,0.061052945,San Patricio,-74.04947059,4.69460749,16,0.019682241,0.009599766,0.120728738,0.055722217,0.223618903,0.170117963,0.182825497,0.601869159,0.177570093,0.042990654,0,0.371962617,11240,12828.08336,0,2016north,,0,0
228,10,Engativá,LEGALIZADO,villa gladys sector la manzana,100257,1.05E-06,0.004463397,74,12877.53346,165,12813.01272,0,0,1,0,0,0,0,243.0263491,83.88217518,0.34515671,0,0,0,0,0,0,9.915705882,0.04080095,0,0,149.228468,0.61404234,Villa Gladys Sector La Manzana,-74.13649321,4.703963349,74,0.034179,0.005248167,0.113693633,0.0309602,0.0432323,0.300067167,0.178930467,0.3,0,0.133333333,0,0.166666667,165,12813.01272,0,2016north,,0,0
3371,16,Puente Aranda,SIN LEGALIZAR,san jorge central,160054,1.58E-05,0.017469746,41,193851.4397,2473,12757.19182,0.104970969,0,0,0.895029031,0,0,0,6974.060188,2221.243076,0.318500704,1028.57885,0.147486374,0,0,0,0,2493.787666,0.357580462,0,0,830.0782502,0.119023672,San Jorge Central,-74.11644834,4.598054408,41,0.020565934,0.010517736,0.13936756,0.024852121,0.212426363,0.248104505,0.139573,0.648351648,0.043956044,0.054945055,0,0.593406593,2473,12757.19182,0,2016south,,0,0
1035,8,Kennedy,SIN LEGALIZAR,bavaria techo,80023,1.20E-05,0.024605191,46,147687.4903,1881,12736.35293,0.130698939,0,0,0.869301061,0,0,0,3902.977633,1152.707166,0.295340449,1977.181459,0.506582831,0,0,0,0,42.8380987,0.010975748,0,0,153.2284885,0.039259382,Bavaria Techo,-74.13904061,4.640127909,46,0.002604765,0.00018351,0.123967176,0.032410569,0.271312255,0.302054314,0.038073706,1.215686275,0,0,0,0.274509804,1881,12736.35293,0,2016central,,0,0
2237,11,,SIN LEGALIZAR,urb. iberia triángulo,110717,2.54E-06,0.014104639,24,31105.32055,395,12698.79213,0.019947661,0,0,0.980050926,1.41E-06,0,0,996.0266656,176.8652561,0.177570804,0,0,0,0,815.5912229,0.818844767,0,0,0,0,0,0,Urb. Iberia Triángulo,-74.06726594,4.721897747,24,0.00421654,0.0032084,0.10053472,0.04982194,0.15350402,0.26911208,0.19961202,1.24,0.14,0.04,0,0.22,395,12698.79213,0,2016north,,0,0
3467,10,Engativá,SIN LEGALIZAR,s.c. engativa el dorado,100191,3.74E-05,0.030893428,73,458688.1369,5818,12683.99928,0.667697071,0,0,0.068628152,0.263674777,0,0,3051.930604,692.0096866,0.226744896,771.8416654,0.252902758,0,0,0,0,257.9737064,0.084528038,0,0,0,0,S.C. Engativa El Dorado,-74.13098825,4.722021175,73,0.046870664,0.025423973,0.113662115,0.047504522,0.27822085,0.285849345,0.039360885,0.884955752,0.10619469,0.026548673,0,0.123893805,5818,12683.99928,0,2016north,,0,0
2964,2,Chapinero,SIN LEGALIZAR,chico alto,20019,5.21E-06,0.010026495,88,63862.05875,809,12667.92859,0.022435848,0,0,0,0,0,0.977564152,972.39848,151.738019,0.156045101,384.8957879,0.39582105,0,0,0,0,267.5183593,0.275111865,168.2463139,0.173021984,0,0,Chico Alto,-74.04343639,4.66929937,88,0.011123933,0.0660931,0.105704517,0.021568967,0.0959058,0.177515267,0.233836317,0.033333333,0,0.05,0,0.066666667,809,12667.92859,0,2016central,,0,0
2465,1,Usaquén,LEGALIZADO,el contador,10074,3.57E-05,0.023649373,13,438416.0763,5553,12666.05013,0.074732449,0,0,0,0,0.925267551,0,9630.320812,3490.493709,0.362448331,3628.748965,0.376804578,0,0,1606.324905,0.166798691,0,0,0,0,507.4304539,0.052690919,El Contador,-74.04457044,4.720114227,13,0.026021684,0.018862589,0.091748905,0.058169977,0.217389608,0.216203481,0.179325803,0.961864407,0.13559322,0.033898305,0,0.086864407,5553,12666.05013,0,2016north,,0,0
3135,1,Usaquén,SIN LEGALIZAR,las margaritas i sector,10131,1.29E-05,0.014755768,13,158288.3037,1995,12603.58443,0.051241219,0,0,0,0.948758781,0,0,3490.906128,1096.720981,0.314165131,1043.960002,0.299051296,0,0,696.8907607,0.199630335,0,0,0,0,653.3343846,0.187153238,Las Margaritas I Sector,-74.04302854,4.730883581,13,0.027430844,0.017536426,0.096566631,0.056751085,0.210132312,0.208540986,0.174771709,0.872340426,0.120567376,0.014184397,0,0.021276596,1995,12603.58443,0,2016north,,0,0
373,10,Engativá,SIN LEGALIZAR,marandu - san jacinto,100153,5.67E-07,0.003965474,74,6960.889362,87,12498.40293,0.008325235,0,0.991674765,0,0,0,0,128.6285572,0,0,0,0,0,0,0,0,0,0,0,0,128.6285572,1,Marandu - San Jacinto,-74.13555988,4.703406507,74,0.067126643,0.037463821,0.13837275,0.050465464,0.043638071,0.362793536,0.134487321,0.428571429,0.035714286,0.357142857,0,0.035714286,87,12498.40293,0,2016north,,0,0
2899,4,San Cristóbal,SIN LEGALIZAR,s.c. granada sur,40150,3.17E-06,0.010867708,34,38880.30615,484,12448.46165,0.304461926,0,0.695538074,0,0,0,0,621.4896509,423.5195256,0.681458694,197.9701253,0.318541306,0,0,0,0,0,0,0,0,0,0,S.C. Granada Sur,-74.09141079,4.572477544,34,0.004746667,0,0.091508833,0.043407833,0.090141167,0.3368095,0.165036333,4.166666667,0.166666667,0,0,0.5,484,12448.46165,0,2016south,,0,0
805,1,Usaquén,SIN LEGALIZAR,maranta i y ii y iii sector,10146,1.84E-05,0.021702992,9,226146.395,2815,12447.68903,0.245536696,0,0,0.03797497,0,0.716488334,0,5562.666818,1596.41532,0.286987406,1724.18921,0.309957304,0,0,1076.359695,0.193497064,0,0,0,0,0,0,Maranta I y II y III Sector,-74.04256048,4.76421275,9,0.034006983,0.02267384,0.122039092,0.050188092,0.136569563,0.263932563,0.161049613,0.848739496,0.260504202,0.042016807,0,0.050420168,2815,12447.68903,0,2016north,,0,0
3851,15,Antonio Nariño,LEGALIZADO,caracas,150002,9.48E-06,0.015530568,35,116367.8478,1443,12400.33246,0.201049823,0,0,0.798950177,0,0,0,3181.787632,1315.810753,0.413544493,1674.74654,0.526353966,0,0,0,0,0,0,0,0,0,0,Caracas,-74.09502774,4.585140873,35,0.007181889,0.005323444,0.173591593,0.029483704,0.125252222,0.269390778,0.217739296,1.148148148,0.037037037,0.148148148,0,0.37037037,1443,12400.33246,0,2016south,,0,0
2549,2,Chapinero,SIN LEGALIZAR,chico reservado,20023,1.73E-05,0.020582015,88,211922.9538,2615,12339.39011,0.089949734,0,0,0,0,0,0.910050266,5101.030012,1638.485832,0.32120686,2257.82213,0.442620829,0,0,496.8487571,0.097401653,0,0,0,0,463.8297833,0.090928652,Chico Reservado,-74.04272411,4.680555262,88,0.012220333,0.004457352,0.099949704,0.029340389,0.175517407,0.06345313,0.245964926,0.222222222,0,0.074074074,0,0.944444444,2615,12339.39011,0,2016north,,0,0
1973,11,,SIN LEGALIZAR,casablanca (hacienda),110103,3.53E-05,0.031893099,23,433614.2753,5335,12303.56172,1.86E-05,0,0.00325558,0,0.836281457,0,0.160444359,3096.536274,743.0935149,0.239975718,1075.909985,0.347455961,0,0,994.5785672,0.321190672,0,0,0,0,0,0,Casablanca (Hacienda),-74.06701207,4.740834436,23,0.025331302,0.001387884,0.072473907,0.006725721,0.26041693,0.075649023,0.100870651,0.372093023,0.046511628,0.023255814,0,0.139534884,5335,12303.56172,0,2016north,,0,0
2997,11,,SIN LEGALIZAR,la alhambra sector sur,110261,3.07E-05,0.029424811,20,376619.2213,4591,12190.03104,0,0,0,0,0,1,0,8995.365964,3689.096201,0.410110741,1973.603242,0.219402218,0,0,855.7721498,0.095134779,411.2153215,0.045714129,564.1469775,0.062715289,1351.864147,0.150284508,La Alhambra Sector Sur,-74.0599402,4.69912971,20,0.039039163,0.010071856,0.168614083,0.04758189,0.140685466,0.255798591,0.172431008,0.75,0.409090909,0.037878788,0,0.147727273,4591,12190.03104,0,2016north,,0,0
3137,1,Usaquén,SIN LEGALIZAR,las margaritas ii sector,10132,5.73E-06,0.011270561,13,70245.60309,855,12171.58032,0.219630577,0,0,0,0.780369423,0,0,1473.813379,719.5040455,0.488192098,607.086776,0.411915636,0,0,147.2225577,0.099892266,0,0,0,0,0,0,Las Margaritas II Sector,-74.0452035,4.730963869,13,0.000141111,0.002059259,0.113444704,0.074594481,0.138125333,0.266799333,0.073121222,0.62962963,0.740740741,0,0,0.111111111,855,12171.58032,0,2016north,,0,0
3125,4,San Cristóbal,SIN LEGALIZAR,s.c. quinta ramos,40162,5.33E-06,0.010352859,33,65406.20197,796,12170.09972,0.164832058,0,0,0.835167942,0,0,0,1198.318103,846.1290574,0.7060972,337.3944256,0.281556646,0,0,0,0,0,0,0,0,0,0,S.C. Quinta Ramos,-74.08708831,4.57932785,33,0.00849413,0,0.133139783,0.055510348,0.228370217,0.321327913,0.05025687,1.956521739,0.173913043,0.043478261,0,0.434782609,796,12170.09972,0,2016south,,0,0
893,16,Puente Aranda,LEGALIZADO,la pradera,160035,2.47E-05,0.020965766,43,303510.5659,3687,12147.84727,0.1057207,0,0,0.8942793,0,0,0,10158.54731,1252.163925,0.123262105,5468.119421,0.538277694,0,0,1177.007209,0.115863733,0,0,0,0,2261.256757,0.222596469,La Pradera,-74.1215725,4.625636637,43,0.012899621,0.002584735,0.105700697,0.06692435,0.426158953,0.135134847,0.066176262,0.447058824,0.029411765,0.008823529,0,0.194117647,3687,12147.84727,0,2016central,,0,0
800,1,Usaquén,SIN LEGALIZAR,rincón del puente - quinta catania,10168,8.34E-06,0.012408537,9,102288.2277,1242,12142.15974,0.117662645,0,0,0.882337355,0,0,0,2357.755076,442.9084836,0.187851778,95.98563058,0.040710603,0,0,799.9325454,0.339277202,0,0,0,0,918.5868271,0.389602311,Rincón del Puente - Quinta Catania,-74.04346773,4.761034324,9,0.034301677,0.00495901,0.095858798,0.034916657,0.114423636,0.352289525,0.074053606,0.636363636,0.191919192,0.050505051,0.01010101,0.080808081,1242,12142.15974,0,2016north,,0,0
55,8,Kennedy,SIN LEGALIZAR,villa claudia iii,80304,8.00E-07,0.003834828,44,9809.644449,119,12130.91877,0,0,0,1,0,0,0,392.9322056,38.56850143,0.098155613,61.92965906,0.157609018,0,0,292.4340451,0.744235369,0,0,0,0,0,0,Villa Claudia III,-74.12772228,4.615256577,44,0.030255,0.098289667,0.06133,0.017549,0.252294,0.291663667,0.052648667,0.333333333,0,0,0,0,119,12130.91877,0,2016central,,0,0
1230,8,Kennedy,SIN LEGALIZAR,urb. kennedy supermanzana 2,80287,3.27E-06,0.008294707,47,40075.0047,486,12127.25996,0,0,0,1,0,0,0,623.2689472,194.5904769,0.312209485,162.8075669,0.261215592,0,0,0,0,262.8713853,0.421762365,0,0,2.999518102,0.004812558,Urb. Kennedy Supermanzana 2,-74.14271582,4.619936551,47,0.026599025,0.002566,0.105685253,0.040162797,0.132196101,0.161156684,0.093347253,0.341772152,0,0.037974684,0,0.974683544,486,12127.25996,0,2016central,,0,0
2898,10,Engativá,SIN LEGALIZAR,congreso eucarístico,100037,8.57E-06,0.012632222,29,105083.7698,1272,12104.62855,0.145452911,0,0,0.854547089,0,0,0,3051.520151,416.7931893,0.136585429,440.9184169,0.144491399,0,0,0,0,953.0955697,0.31233468,911.8299832,0.298811719,311.5207274,0.102087062,Congreso Eucarístico,-74.09141105,4.705981976,29,0.057217333,0.022797095,0.053390857,0.035481333,0.171351167,0.343712643,0.103712786,0.476190476,0.023809524,0,0,0.071428571,1272,12104.62855,0,2016north,,0,0
3608,1,Usaquén,SIN LEGALIZAR,sierras del moral,10223,1.02E-05,0.017095203,13,125593.2196,1516,12070.71532,0.018310904,0,0,0,0,0,0.981689096,1770.852178,896.1783147,0.50607178,0,0,0,0,243.50728,0.13750853,0,0,0,0,0,0,Sierras del Moral,-74.02618919,4.721417569,13,0.004799,0.00389925,0.22836375,0.02438575,0.1409285,0.2350475,0.17519025,0.25,0,0.25,0,0,1516,12070.71532,0,2016north,,0,0
2515,1,Usaquén,SIN LEGALIZAR,san cristóbal norte 2,10189,8.52E-06,0.02134007,11,104538.2483,1258,12033.87297,0,0,0,1,0,0,0,883.6247215,353.2184615,0.399738093,67.77845082,0.076705019,0,0,314.3573567,0.355758897,144.5301905,0.163565128,0,0,0,0,San Cristóbal Norte 2,-74.02430486,4.739594622,11,0.023605471,0.019232678,0.067280483,0.042879195,0.148211402,0.192942241,0.158379621,1.114942529,0.137931034,0.114942529,0,0.057471264,1258,12033.87297,0,2016north,,0,0
123,12,Barrios Unidos,LEGALIZADO,los_andes,120030,3.71E-05,0.046927761,21,455351.6344,5460,11990.73329,0.014979615,0,0,0.145882185,0.8391382,0,0,11664.56953,4112.848852,0.352593282,5371.131977,0.460465512,0,0,492.4403996,0.042216766,233.7766946,0.020041605,0,0,1295.961284,0.111102367,Los_Andes,-74.06916112,4.686244589,21,0.040379171,0.016115151,0.097892601,0.06010694,0.241175684,0.253303162,0.124800903,0.541310541,0.014245014,0.028490028,0,0.173789174,5460,11990.73329,0,2016north,,0,0
2244,11,,SIN LEGALIZAR,s.c. villa hermosa,110548,3.19E-06,0.012781965,27,39130.07975,468,11960.10851,0.54248333,0,0.45751667,0,0,0,0,848.6992149,204.4375123,0.240883353,158.5033299,0.186760312,0,0,485.7583727,0.572356336,0,0,0,0,0,0,S.C. Villa Hermosa,-74.09221171,4.757222101,27,0.015085667,0.099594667,0.273426333,0.038314667,0.027618333,0.117124333,0.219617667,1.333333333,0.333333333,0.333333333,0,0.333333333,468,11960.10851,0,2016north,,0,0
3286,10,Engativá,LEGALIZADO,normandia occidental,100164,3.30E-05,0.024075022,31,404424.7235,4830,11942.89004,0.128011209,0,0,0.046786999,0.825201792,0,0,11089.99965,2706.303555,0.244030987,4595.450003,0.414377831,0,0,2021.944689,0.182321438,0,0,312.3661493,0.028166471,1319.547082,0.118985313,Normandia Occidental,-74.11089146,4.670272612,31,0.010821706,0.01101108,0.075025926,0.043949678,0.234542804,0.27941977,0.072832181,0.383435583,0.039877301,0.116564417,0,0.521472393,4830,11942.89004,0,2016central,,0,0
872,13,Teusaquillo,LEGALIZADO,armenia,130003,1.44E-05,0.015624483,101,176786.6988,2111,11940.9436,0.068436187,0,0,0.096025657,0.835538156,0,0,6117.770822,1645.071739,0.268900517,1680.733113,0.274729662,0,0,1299.551,0.212422308,0,0,107.6407736,0.01759477,1384.774197,0.226352741,Armenia,-74.07282006,4.618693073,101,0.026886751,0.01789627,0.123096043,0.067947449,0.297050124,0.217602049,0.085302081,0.935135135,0.064864865,0.07027027,0,0.113513514,2111,11940.9436,0,2016central,,0,0
3783,15,Antonio Nariño,LEGALIZADO,santander_,150024,2.38E-05,0.021168858,38,291595.7603,3469,11896.60644,0.083396069,0,0,0.916603931,0,0,0,7772.6224,3753.425263,0.482903333,3509.24003,0.451487265,0,0,0,0,273.458551,0.035182277,127.6210664,0.016419306,0,0,Santander_,-74.11306989,4.589731992,38,0.002367507,0.001520149,0.099870331,0.03358252,0.277214784,0.113109784,0.107619432,0.986486486,0.101351351,0.067567568,0,1.77027027,3469,11896.60644,0,2016south,,0,0
2959,2,Chapinero,SIN LEGALIZAR,s.c. las acacias,20079,1.54E-05,0.024979945,90,189480.813,2254,11895.66355,0.293822804,0,0,0,0.007448311,0.001070073,0.697658812,3707.014361,972.1622039,0.262249376,1744.838931,0.470685776,0,0,0,0,194.7675108,0.052540263,604.7173566,0.16312787,0,0,S.C. Las Acacias,-74.04988941,4.650037769,90,0.032918411,0.084794259,0.066077411,0.040849688,0.18533017,0.075850893,0.321203027,0.232142857,0.008928571,0.053571429,0,0.178571429,2254,11895.66355,0,2016central,,0,0
1997,11,,SIN LEGALIZAR,el edén,110827,5.18E-06,0.016445825,25,63554.40576,756,11895.3201,0,0,0,0.780744007,0.219255993,0,0,1276.353825,673.6990325,0.527830935,472.7738705,0.370409726,0,0,129.8809224,0.10175934,0,0,0,0,0,0,El Edén,-74.07491257,4.689850026,25,0.000644821,0.008542571,0.082692179,0.071495286,0.383347214,0.217972643,0.040064643,0.678571429,0,0.071428571,0,0.107142857,756,11895.3201,0,2016north,,0,0
1258,8,Kennedy,SIN LEGALIZAR,las amercias occidental i,80164,8.36E-06,0.012481361,44,102526.0494,1219,11889.66128,0.253189869,0,0,0.746810131,0,0,0,3608.626227,1149.029872,0.318411994,1179.170113,0.326764269,0,0,867.1860681,0.240309196,0,0,195.7627733,0.054248559,46.21857133,0.012807802,Las Amercias Occidental I,-74.13832662,4.626982357,44,0.003762875,0.001327375,0.07844725,0.042405625,0.027557625,0.292482,0.095426875,0.875,0.25,0.375,0,0.25,1219,11889.66128,0,2016central,,0,0
2562,9,Fontibón,LEGALIZADO,la esperanza norte,90061,2.04E-05,0.019062538,110,250079.5405,2959,11832.23543,0.024540368,0,0,0,0,0.975459632,0,6631.050109,661.9173264,0.09982089,1176.855982,0.177476563,0,0,2352.491836,0.354769124,0,0,0,0,1664.385307,0.250998753,La Esperanza Norte,-74.11243622,4.662460515,110,0.030113593,0.017450407,0.135655582,0.055559873,0.105314735,0.287489423,0.118504111,0.37037037,0.042328042,0.047619048,0,0.153439153,2959,11832.23543,0,2016central,,0,0
683,13,Teusaquillo,LEGALIZADO,galerías,130025,1.74E-05,0.018297474,100,213771.1709,2519,11783.62821,0.041226073,0,0,0.546410964,0.412362963,0,0,5463.838832,1714.58365,0.313805678,1415.86849,0.25913438,0,0,270.420295,0.049492729,660.4454584,0.120875721,0,0,1191.037998,0.217985566,Galerías,-74.07477921,4.642103289,100,0.016878884,0.002396257,0.116313852,0.06536631,0.296806229,0.200284324,0.083881975,2.841549296,0.098591549,0.116197183,0,0.190140845,2519,11783.62821,0,2016central,,0,0
2893,10,Engativá,LEGALIZADO,la serena,100109,1.34E-05,0.018272882,29,164712.1812,1939,11772.0498,0.479803362,0,0,0.520196638,0,0,0,3574.105803,503.2447387,0.140802977,1460.569224,0.408653046,0,0,263.0867597,0.073609114,0,0,0,0,811.4484234,0.227035367,La Serena,-74.09308447,4.708803872,29,0.013295919,0.004954059,0.067293837,0.092097081,0.280650237,0.374309141,0.03612583,0.777777778,0.051851852,0.02962963,0,0.185185185,1939,11772.0498,0,2016north,,0,0
2090,11,,SIN LEGALIZAR,s.c. ciudad jardín norte,110500,6.43E-06,0.020156132,24,78868.44152,927,11753.7507,0.062526304,0,0,0.010990843,0.145368535,0.781114318,0,2933.939183,181.7899743,0.061961057,0,0,0,0,807.4357279,0.275205339,1875.2711,0.639164953,0,0,0,0,S.C. Ciudad Jardín Norte,-74.07452276,4.723825707,24,0.013180722,0.018237938,0.088445423,0.028105124,0.065797258,0.276800144,0.112812876,0.484536082,0.06185567,0.113402062,0,0.12371134,927,11753.7507,0,2016north,,0,0
3288,9,Fontibón,SIN LEGALIZAR,camavieja,90192,9.48E-06,0.016492044,115,116371.8366,1367,11746.82844,0.50710919,0,0,0.234051446,0.258839364,0,0,3511.548589,0,0,142.1804752,0.040489394,0,0,205.5637738,0.058539351,309.74372,0.088207158,0,0,2837.581414,0.808071238,Camavieja,-74.11360755,4.669599811,115,0.014095724,0.011576489,0.12670519,0.042521483,0.054351224,0.241463207,0.187359632,0.477011494,0.206896552,0.24137931,0,0.132183908,1367,11746.82844,0,2016central,,0,0
1215,8,Kennedy,LEGALIZADO,guadalupe,80130,2.13E-06,0.006656281,45,26143.43327,307,11742.91061,0.166672723,0,0.833327277,0,0,0,0,1659.117156,1090.308776,0.657162017,458.3492005,0.276260901,0,0,0,0,54.01688227,0.032557606,0,0,56.44229633,0.034019476,Guadalupe,-74.15132907,4.595644454,45,0,0.008238333,0.059863,0.019722,0.066755,0.365546,0.026264,1.333333333,0,0,0,0,307,11742.91061,0,2016south,,0,0
1954,11,,SIN LEGALIZAR,niza suba - san tadeo san lorenzo,110391,2.45E-07,0.002104871,24,3008.086996,35,11635.30179,0,0,0,0,0,0,1,61.27665812,0,0,0,0,0,0,61.27665812,1,0,0,0,0,0,0,Niza Suba - San Tadeo San Lorenzo,-74.07553605,4.71931541,24,0.0075285,0.0008185,0.0191375,0.1197135,0.1181895,0.253451,0.189443,5,0,0,0,1,35,11635.30179,0,2016north,,0,0
3629,12,Barrios Unidos,SIN LEGALIZAR,urb. entre ríos,120063,5.26E-06,0.013091509,22,64550.66089,747,11572.306,0,0,0,0,1,0,0,1095.552192,0,0,144.603364,0.131991305,0,0,0,0,0,0,0,0,950.9488277,0.868008695,Urb. Entre Ríos,-74.07537392,4.679164615,22,0.0109664,0.0116015,0.0930386,0.0180357,0.2368016,0.2031165,0.0255201,0.4,0,0.1,0,0.3,747,11572.306,0,2016north,,0,0
1193,8,Kennedy,SIN LEGALIZAR,floralia ii sector,80126,3.93E-06,0.009367387,45,48237.1827,558,11567.83976,0.471245497,0,0.000585204,0.5281693,0,0,0,1673.712989,674.3300717,0.402894687,136.7777501,0.08172115,0,0,0,0,862.6051675,0.515384163,0,0,0,0,Floralia II Sector,-74.1369092,4.607247631,45,0.009719469,0.007693547,0.086954797,0.062330094,0.321960297,0.265275594,0.067547141,1.078125,0,0.015625,0,0.09375,558,11567.83976,0,2016south,,0,0
2543,2,Chapinero,SIN LEGALIZAR,s.c. chico norte iii sector,20064,5.19E-05,0.032398852,97,637025.6254,7338,11519.15984,0.111152839,0,0,0,0,0.101861284,0.786985877,20736.83748,4605.302592,0.222083169,919.7465514,0.04435327,0,0,6035.566193,0.291055287,2604.943449,0.125619128,4085.862527,0.197034024,2027.18554,0.0977577,S.C. Chico Norte III Sector,-74.05310786,4.682699981,97,0.02354908,0.007843272,0.143185755,0.025979847,0.189661614,0.193215215,0.112098809,0.388888889,0.049382716,0.084876543,0,0.706790123,7338,11519.15984,0,2016north,,0,0
621,9,Fontibón,SIN LEGALIZAR,torres de modelia,90135,1.95E-06,0.006289195,114,23907.96395,271,11335.13504,0,0,0,0,1,0,0,705.7415457,358.9527946,0.508617917,246.6135694,0.349438928,0,0,0,0,0,0,0,0,100.1751817,0.141943155,Torres de Modelia,-74.12823205,4.664610561,114,0.0486134,0.004502733,0.087028267,0.0766524,0.180354133,0.2886432,0.1188568,1.666666667,0,0,0,0.266666667,271,11335.13504,0,2016central,,0,0
622,9,Fontibón,SIN LEGALIZAR,s.c. modelia occidental,90111,1.17E-05,0.013727078,114,143394.2342,1607,11206.86622,0.155814857,0,0,0,0.844185143,0,0,3785.594591,1038.318965,0.274281606,2361.109225,0.623708949,0,0,0,0,0,0,0,0,386.1664013,0.102009444,S.C. Modelia Occidental,-74.12620167,4.664172463,114,0.029813583,0.009986667,0.073957028,0.075999944,0.227680389,0.269465972,0.12823575,0.583333333,0,0.027777778,0,0.027777778,1607,11206.86622,0,2016central,,0,0
1176,8,Kennedy,SIN LEGALIZAR,bavaria techo iii,80025,6.36E-06,0.01527043,46,78082.49104,871,11154.86953,0.150026643,0,0,0.849973357,0,0,0,2725.065342,1244.613367,0.456727898,977.0113042,0.358527661,0,0,0,0,0,0,1.978395555,0.000725999,426.9574841,0.156677889,Bavaria Techo III,-74.14040008,4.639414121,46,0.002300475,0.0012824,0.1218881,0.028950325,0.226008775,0.34031875,0.046997375,1.275,0,0.125,0,0.15,871,11154.86953,0,2016central,,0,0
2461,1,Usaquén,LEGALIZADO,santa ana occidental,10201,3.25E-05,0.027272748,14,398936.3911,4446,11144.63383,0.266233839,0,0,0,0.181028028,0.552738133,0,11960.80877,3152.725227,0.263587964,3207.194269,0.268141924,0,0,4117.436629,0.344243998,115.4880737,0.009655541,792.598947,0.066266334,350.9189134,0.029339062,Santa Ana Occidental,-74.03704527,4.688855653,14,0.020629014,0.01664516,0.095917501,0.033284358,0.165152198,0.196157517,0.159622437,0.66851595,0.105409154,0.084604716,0,0.19556172,4446,11144.63383,0,2016north,,0,0
3161,9,Fontibón,SIN LEGALIZAR,urb. santiago,90168,2.40E-06,0.006210857,75,29488.94332,327,11088.90191,0,0,0,1,0,0,0,930.5514406,142.6616649,0.153308736,568.1298085,0.610530255,0,0,0,0,0,0,169.2898731,0.18192425,0,0,Urb. Santiago,-74.15533216,4.68084178,75,0.004296857,0.0006765,0.180649143,0.018091893,0.044424,0.341609679,0.149038214,0.107142857,0,0.535714286,0,0.357142857,327,11088.90191,0,2016north,,0,0
2791,13,Teusaquillo,LEGALIZADO,la esmeralda,130029,4.21E-05,0.027146441,106,516722.9869,5720,11069.76106,0.058744261,0,0,0,0.941255739,0,0,11660.96003,5881.176971,0.50434758,3178.149942,0.272546165,0,0,1250.852931,0.107268435,0,0,0,0,1096.663161,0.094045701,La Esmeralda,-74.08986456,4.64684928,106,0.013190258,0.008614827,0.108841239,0.03460087,0.102167499,0.218896694,0.24420641,0.56626506,0.313253012,0.048192771,0,0.171084337,5720,11069.76106,0,2016central,,0,0
883,13,Teusaquillo,SIN LEGALIZAR,ortezal cádiz,130036,4.65E-06,0.010402156,107,57097.07789,632,11068.86768,0,0,0,0,1,0,0,1464.732764,604.6609362,0.412813143,576.6323547,0.393677515,0,0,0,0,0,0,0,0,283.4394727,0.193509342,Ortezal Cádiz,-74.09607394,4.632857174,107,0.03040368,0.01275768,0.09450344,0.06405148,0.32284384,0.1218544,0.15241224,0.8,0,0.04,0,0,632,11068.86768,0,2016central,,0,0
